,Constrain,Graph,Prop_Correct,Network
2298,1,16,0.318933,Alexnet
2299,1,16,0.3006064,VGG16
2300,1,16,0.3138237,Resnet50
2301,1,16,0.34185565,Alexnet
2302,1,16,0.33864945,VGG16
2303,1,16,0.33655325,Resnet50
2304,1,16,0.31371057,Alexnet
2305,1,16,0.2990532,VGG16
2306,1,16,0.31853268,Resnet50
2307,1,16,0.32262358,Alexnet
2308,1,16,0.31020364,VGG16
2309,1,16,0.32052857,Resnet50
2310,1,17,0.33212665,Alexnet
2311,1,17,0.32362723,VGG16
2312,1,17,0.31872594,Resnet50
2313,1,17,0.33937612,Alexnet
2314,1,17,0.36242944,VGG16
2315,1,17,0.3753033,Resnet50
2316,1,17,0.34582818,Alexnet
2317,1,17,0.35210094,VGG16
2318,1,17,0.3553131,Resnet50
2319,1,17,0.32271957,Alexnet
2320,1,17,0.30483395,VGG16
2321,1,17,0.3209207,Resnet50
2322,1,17,0.32355002,Alexnet
2323,1,17,0.3220416,VGG16
2324,1,17,0.31678247,Resnet50
2325,1,17,0.33062536,Alexnet
2326,1,17,0.31897223,VGG16
2327,1,17,0.32480904,Resnet50
2328,1,17,0.3253065,Alexnet
2329,1,17,0.3184654,VGG16
2330,1,17,0.3256291,Resnet50
2331,1,17,0.34070253,Alexnet
2332,1,17,0.3328261,VGG16
2333,1,17,0.3444022,Resnet50
2334,1,17,0.32827803,Alexnet
2335,1,17,0.3082095,VGG16
2336,1,17,0.31735215,Resnet50
2337,1,17,0.32387355,Alexnet
2338,1,17,0.3014857,VGG16
2339,1,17,0.32933486,Resnet50
2340,1,18,0.34228596,Alexnet
2341,1,18,0.32749212,VGG16
2342,1,18,0.34512103,Resnet50
2343,1,18,0.33784387,Alexnet
2344,1,18,0.32941848,VGG16
2345,1,18,0.3327354,Resnet50
2346,1,18,0.33317682,Alexnet
2347,1,18,0.33179387,VGG16
2348,1,18,0.33329841,Resnet50
2349,1,18,0.3325108,Alexnet
2350,1,18,0.32152677,VGG16
2351,1,18,0.33364224,Resnet50
2352,1,18,0.34957734,Alexnet
2353,1,18,0.35041824,VGG16
2354,1,18,0.3428559,Resnet50
2355,1,18,0.34062347,Alexnet
2356,1,18,0.32549176,VGG16
2357,1,18,0.3350565,Resnet50
2358,1,18,0.33762926,Alexnet
2359,1,18,0.3467547,VGG16
2360,1,18,0.34772855,Resnet50
2361,1,18,0.34068054,Alexnet
2362,1,18,0.33702463,VGG16
2363,1,18,0.33779395,Resnet50
2364,1,18,0.337725,Alexnet
2365,1,18,0.33053708,VGG16
2366,1,18,0.32976815,Resnet50
2367,1,18,0.3350145,Alexnet
2368,1,18,0.31675553,VGG16
2369,1,18,0.3293006,Resnet50
2370,1,19,0.33683178,Alexnet
2371,1,19,0.33868164,VGG16
2372,1,19,0.33302224,Resnet50
2373,1,19,0.3444478,Alexnet
2374,1,19,0.3435189,VGG16
2375,1,19,0.33293945,Resnet50
2376,1,19,0.34795612,Alexnet
2377,1,19,0.36008516,VGG16
2378,1,19,0.3451447,Resnet50
2379,1,19,0.33791557,Alexnet
2380,1,19,0.33248574,VGG16
2381,1,19,0.33697015,Resnet50
2382,1,19,0.3359856,Alexnet
2383,1,19,0.33713806,VGG16
2384,1,19,0.33726183,Resnet50
2385,1,19,0.33490944,Alexnet
2386,1,19,0.34089252,VGG16
2387,1,19,0.3323863,Resnet50
2388,1,19,0.32581803,Alexnet
2389,1,19,0.31271037,VGG16
2390,1,19,0.33033392,Resnet50
2391,1,19,0.34812456,Alexnet
2392,1,19,0.36476597,VGG16
2393,1,19,0.35757443,Resnet50
2394,1,19,0.32691285,Alexnet
2395,1,19,0.31182617,VGG16
2396,1,19,0.32206568,Resnet50
2397,1,19,0.32612783,Alexnet
2398,1,19,0.31542528,VGG16
2399,1,19,0.32578942,Resnet50
