,Constrain,Graph,Prop_Correct,Network
2296,1,16,0.3356277,VGG16
2297,1,16,0.35185474,Resnet50
2298,1,16,0.3411768,Alexnet
2299,1,16,0.3361938,VGG16
2300,1,16,0.35518202,Resnet50
2301,1,16,0.34147745,Alexnet
2302,1,16,0.33237815,VGG16
2303,1,16,0.3461661,Resnet50
2304,1,16,0.34159663,Alexnet
2305,1,16,0.33633345,VGG16
2306,1,16,0.35398042,Resnet50
2307,1,16,0.34136227,Alexnet
2308,1,16,0.33217958,VGG16
2309,1,16,0.3442169,Resnet50
2310,1,17,0.35268992,Alexnet
2311,1,17,0.3416625,VGG16
2312,1,17,0.35119,Resnet50
2313,1,17,0.35269177,Alexnet
2314,1,17,0.34252536,VGG16
2315,1,17,0.36298347,Resnet50
2316,1,17,0.3450873,Alexnet
2317,1,17,0.34037465,VGG16
2318,1,17,0.34931427,Resnet50
2319,1,17,0.34883347,Alexnet
2320,1,17,0.33793584,VGG16
2321,1,17,0.3435185,Resnet50
2322,1,17,0.35765383,Alexnet
2323,1,17,0.3383058,VGG16
2324,1,17,0.3524352,Resnet50
2325,1,17,0.35627466,Alexnet
2326,1,17,0.3389969,VGG16
2327,1,17,0.34040418,Resnet50
2328,1,17,0.35867617,Alexnet
2329,1,17,0.33733466,VGG16
2330,1,17,0.339488,Resnet50
2331,1,17,0.34800625,Alexnet
2332,1,17,0.3347075,VGG16
2333,1,17,0.34880683,Resnet50
2334,1,17,0.3547677,Alexnet
2335,1,17,0.3342416,VGG16
2336,1,17,0.34357727,Resnet50
2337,1,17,0.3546588,Alexnet
2338,1,17,0.33739713,VGG16
2339,1,17,0.341106,Resnet50
2340,1,18,0.34937337,Alexnet
2341,1,18,0.3399523,VGG16
2342,1,18,0.35595188,Resnet50
2343,1,18,0.35291204,Alexnet
2344,1,18,0.33422565,VGG16
2345,1,18,0.33999947,Resnet50
2346,1,18,0.35194543,Alexnet
2347,1,18,0.33937538,VGG16
2348,1,18,0.35031292,Resnet50
2349,1,18,0.35510665,Alexnet
2350,1,18,0.33906782,VGG16
2351,1,18,0.353394,Resnet50
2352,1,18,0.3509485,Alexnet
2353,1,18,0.3340286,VGG16
2354,1,18,0.34009707,Resnet50
2355,1,18,0.35101295,Alexnet
2356,1,18,0.334751,VGG16
2357,1,18,0.34955683,Resnet50
2358,1,18,0.3473719,Alexnet
2359,1,18,0.33812392,VGG16
2360,1,18,0.35625222,Resnet50
2361,1,18,0.3535922,Alexnet
2362,1,18,0.33332956,VGG16
2363,1,18,0.3400341,Resnet50
2364,1,18,0.3478082,Alexnet
2365,1,18,0.33369365,VGG16
2366,1,18,0.34070978,Resnet50
2367,1,18,0.34963092,Alexnet
2368,1,18,0.33585885,VGG16
2369,1,18,0.34697762,Resnet50
2370,1,19,0.34608862,Alexnet
2371,1,19,0.3359546,VGG16
2372,1,19,0.35670564,Resnet50
2373,1,19,0.34564045,Alexnet
2374,1,19,0.33608693,VGG16
2375,1,19,0.36238098,Resnet50
2376,1,19,0.34918436,Alexnet
2377,1,19,0.34088436,VGG16
2378,1,19,0.36033383,Resnet50
2379,1,19,0.34708348,Alexnet
2380,1,19,0.33537403,VGG16
2381,1,19,0.36218616,Resnet50
2382,1,19,0.34460807,Alexnet
2383,1,19,0.3377673,VGG16
2384,1,19,0.35766032,Resnet50
2385,1,19,0.34510726,Alexnet
2386,1,19,0.3368097,VGG16
2387,1,19,0.35544387,Resnet50
2388,1,19,0.34548694,Alexnet
2389,1,19,0.33687025,VGG16
2390,1,19,0.35819644,Resnet50
2391,1,19,0.35056117,Alexnet
2392,1,19,0.34093696,VGG16
2393,1,19,0.35630032,Resnet50
2394,1,19,0.34566593,Alexnet
2395,1,19,0.3350295,VGG16
2396,1,19,0.35968086,Resnet50
2397,1,19,0.34795907,Alexnet
2398,1,19,0.33410892,VGG16
2399,1,19,0.355716,Resnet50
